termId,conceptId,currentText,originalCategory,taxonomyCategory,sourceFile,screenOrFeature,notes
ST3_1661,CONCEPT_UNAVAILABLE_STATE,Передача пока отключена.,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,p2p,disabled_states",line=943; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1662,CONCEPT_POINTS_CURRENCY,Передать 💰,Button,ResourceName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,economy_toasts",line=959; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1663,CONCEPT_POINTS_CURRENCY,Попросить 💰,Button,ResourceName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,economy_toasts",line=959; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1664,CONCEPT_UNAVAILABLE_STATE,"Передача отключена — ждите, пока мы включим её снова.",DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,p2p",line=966; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1665,CONCEPT_POINTS_CURRENCY,"Сколько 💰 вы хотите передать ${target.name || """"}?",ResourceName,ResourceName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,economy_toasts","variables=target.name || """"; line=970; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_1666,CONCEPT_POINTS_CURRENCY,"Сколько 💰 ${target.name || """"} должен передать вам?",ResourceName,ResourceName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,economy_toasts","variables=target.name || """"; line=971; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_1667,CONCEPT_POINTS_CURRENCY,"Вы отправили ${amount} 💰 ${target.name || """"}.",ResourceName,ResourceName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,p2p,economy_toasts","variables=amount|target.name || """"; line=986; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_1668,CONCEPT_POINTS_CURRENCY,"${target.name || """"} отправил(а) вам ${amount} 💰.",ResourceName,ResourceName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,p2p,economy_toasts","variables=target.name || """"|amount; line=987; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_1669,TERM_ST3_1669,Передача не выполнена (${reason}).,EconomyReason,ReasonName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,p2p",variables=reason; line=992; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1670,TERM_ST3_1670,Ник игрока...,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,dm_ui,line=1020; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1671,TERM_ST3_1671,Позвать,DMLine,Button,AsyncScene/Web/ui/ui-dm.js,dm_ui,line=1033; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1; taxonomyTextDriftResolvedFrom=Status; taxonomyTextDriftReason=forbidden_overlap_prevention
ST3_1672,TERM_ST3_1672,Система,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,dm_ui,line=1147; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1673,TERM_ST3_1673,Игрок не найден.,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,dm_ui,line=1147; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1674,TERM_ST3_1674,Система,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,dm_ui,line=1155; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1675,TERM_ST3_1675,Ты позвал(а) ${cleanName} в личку.,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,dm_ui,variables=cleanName; line=1155; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1676,TERM_ST3_1676,${getS().me.name} позвал(а) ${cleanName} в личку к ${target.name}.,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,dm_ui,variables=getS().me.name|cleanName|target.name; line=1156; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1677,TERM_ST3_1677,Аркадий Петрович,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,dm_ui,line=1308; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1678,TERM_ST3_1678,Ты мне пишешь? Тогда поговорим лично.,ResourceName,ResourceName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,respect_econ08",line=1309; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1679,TERM_ST3_1679,"Сообщить о токсике, бандите или мафиози.",DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,reports_cop_flow",line=1366; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1680,TERM_ST3_1680,Тут пусто.,EmptyState,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,empty_states",line=1428; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1681,TERM_ST3_1681,Коп,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,reports_cop_flow",line=1483; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1682,CONCEPT_REPORT_ACTION,Сдать,Button,ActionName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,reports_cop_flow",line=1503; canonConcept=CONCEPT_REPORT_ACTION; canonCategory=Button; STEP3_UI_TAXONOMY_V1
ST3_1683,TERM_ST3_1683,Ник бандита или токсика.,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,reports_cop_flow",line=1535; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1684,TERM_ST3_1684,Проверяем...,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,reports_cop_flow,pending_states",line=1589; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1685,TERM_ST3_1685,Занят,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,pending_states",line=1592; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1686,CONCEPT_REPORT_ACTION,Сдать,Button,ActionName,AsyncScene/Web/ui/ui-dm.js,"dm_ui,reports_cop_flow",line=1595; canonConcept=CONCEPT_REPORT_ACTION; canonCategory=Button; STEP3_UI_TAXONOMY_V1
ST3_1687,TERM_ST3_1687,Выбери игрока.,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,dm_ui,line=1604; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1688,TERM_ST3_1688,Коп,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,reports_cop_flow",line=1630; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1689,TERM_ST3_1689,Проверяем...,DMLine,Status,AsyncScene/Web/ui/ui-dm.js,"dm_ui,reports_cop_flow,pending_states",line=1632; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1690,TERM_ST3_1690,послать,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=327; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1691,CONCEPT_ESCAPE_ACTION,свалить от,Button,ActionName,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,escape",line=327; canonConcept=CONCEPT_ESCAPE_ACTION; canonCategory=Button; STEP3_UI_TAXONOMY_V1
ST3_1692,TERM_ST3_1692,${aName} пытается ${action} ${bName},Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=aName|action|bName; line=328; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1693,TERM_ST3_1693,${aName} послал ${bName},Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=aName|bName; line=467; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1694,TERM_ST3_1694,${aName} не послал ${bName},Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=aName|bName; line=468; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1695,TERM_ST3_1695,${aName} свалил от ${bName},ResultCard,Status,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,escape",variables=aName|bName; line=471; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1696,TERM_ST3_1696,${aName} не свалил от ${bName},ResultCard,Status,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,escape",variables=aName|bName; line=472; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1697,TERM_ST3_1697,Развернуть,Button,Button,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=620; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1698,TERM_ST3_1698,Стандартный размер,Button,Button,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=621; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1699,TERM_ST3_1699,События,BlockTitle,BlockTitle,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=665; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1700,TERM_ST3_1700,Послать ${bName}?,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=bName; line=780; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1701,CONCEPT_ESCAPE_ACTION,Дашь ${aName} смыться?,Other,ActionName,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=aName; line=781; canonConcept=CONCEPT_ESCAPE_ACTION; canonCategory=Button; STEP3_UI_TAXONOMY_V1
ST3_1702,CONCEPT_UNAVAILABLE_STATE,Недоступно сейчас.,Button,Status,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts,pending_states",line=836; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1703,CONCEPT_INSUFFICIENT_FUNDS,Не хватает пойнтов.,Error,Error,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts,disabled_states",line=844; canonConcept=CONCEPT_INSUFFICIENT_FUNDS; canonCategory=Error; STEP3_UI_TAXONOMY_V1
ST3_1704,TERM_ST3_1704,"Всё, тайм-аут.",Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=853; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1705,TERM_ST3_1705,Ты уже проголосовал.,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=853; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1706,CONCEPT_INSUFFICIENT_FUNDS,Не хватает пойнтов.,Error,Error,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts,disabled_states",line=888; canonConcept=CONCEPT_INSUFFICIENT_FUNDS; canonCategory=Error; STEP3_UI_TAXONOMY_V1
ST3_1707,CONCEPT_INSUFFICIENT_FUNDS,Не хватает пойнтов.,Error,Error,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts,disabled_states",line=892; canonConcept=CONCEPT_INSUFFICIENT_FUNDS; canonCategory=Error; STEP3_UI_TAXONOMY_V1
ST3_1708,CONCEPT_INSUFFICIENT_FUNDS,Не хватает пойнтов.,Error,Error,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts,disabled_states",line=893; canonConcept=CONCEPT_INSUFFICIENT_FUNDS; canonCategory=Error; STEP3_UI_TAXONOMY_V1
ST3_1709,CONCEPT_INSUFFICIENT_FUNDS,Не хватает пойнтов.,Button,Error,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts,disabled_states",line=894; canonConcept=CONCEPT_INSUFFICIENT_FUNDS; canonCategory=Error; STEP3_UI_TAXONOMY_V1
ST3_1710,CONCEPT_INSUFFICIENT_FUNDS,Не хватает пойнтов.,Error,Error,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts,disabled_states",line=895; canonConcept=CONCEPT_INSUFFICIENT_FUNDS; canonCategory=Error; STEP3_UI_TAXONOMY_V1
ST3_1711,CONCEPT_CROWD_DECISION,Голоса: ${raw.total}/${cap},EconomyReason,Status,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,price_caps",variables=raw.total|cap; line=939; canonConcept=CONCEPT_CROWD_DECISION; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1712,CONCEPT_CROWD_DECISION,Голоса: ${raw.total},Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=raw.total; line=939; canonConcept=CONCEPT_CROWD_DECISION; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1713,TERM_ST3_1713,Таймер: ${timerState.seconds}с,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=timerState.seconds; line=955; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1714,CONCEPT_CROWD_DECISION,Голосование идёт,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=955; canonConcept=CONCEPT_CROWD_DECISION; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1715,CONCEPT_UNAVAILABLE_STATE,Недоступно,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=960; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1716,TERM_ST3_1716,<A> послал/не послал <B>,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=979; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1717,TERM_ST3_1717,Твой выбор: X,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=980; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1718,CONCEPT_CROWD_DECISION,Итог голосования: A:B,Other,Status,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,result_cards",line=981; canonConcept=CONCEPT_CROWD_DECISION; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1719,CONCEPT_POINTS_CURRENCY,+{rep}⭐ {pointsSign}{points}💰,ResourceName,ResourceName,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,respect_econ08,economy_toasts",variables=rep|pointsSign|points; line=982; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1720,TERM_ST3_1720,<A> победил/не победил <B>,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=1017; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1721,TERM_ST3_1721,${aName} победил ${bName},Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=aName|bName; line=1018; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1722,TERM_ST3_1722,${aName} не победил ${bName},Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=aName|bName; line=1019; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1723,TERM_ST3_1723,${aName} не победил ${bName},Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=aName|bName; line=1020; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1724,TERM_ST3_1724,Твой выбор: ${myChoiceLabel},Button,Button,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,variables=myChoiceLabel; line=1033; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1725,TERM_ST3_1725,Ты не голосовал,Other,Status,AsyncScene/Web/ui/ui-events.js,events_voting_crowd,line=1039; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1726,CONCEPT_CROWD_DECISION,Итог голосования: ${aVotes}:${bVotes},Other,Status,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,result_cards",variables=aVotes|bVotes; line=1048; canonConcept=CONCEPT_CROWD_DECISION; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1727,CONCEPT_REPUTATION,+${repSum}⭐,ResourceName,ResourceName,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,respect_econ08",variables=repSum; line=1080; canonConcept=CONCEPT_REPUTATION; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1728,CONCEPT_REPUTATION,${repSum}⭐,ResourceName,ResourceName,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,respect_econ08",variables=repSum; line=1080; canonConcept=CONCEPT_REPUTATION; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1729,CONCEPT_POINTS_CURRENCY,+${ptsSum}💰,ResourceName,ResourceName,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts",variables=ptsSum; line=1081; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1730,CONCEPT_POINTS_CURRENCY,${ptsSum}💰,ResourceName,ResourceName,AsyncScene/Web/ui/ui-events.js,"events_voting_crowd,economy_toasts",variables=ptsSum; line=1081; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1731,TERM_ST3_1731,Поговорить,Button,Button,AsyncScene/Web/ui/ui-loops.js,general_interface,line=191; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1732,TERM_ST3_1732,давай ещё раз,Other,Status,AsyncScene/Web/ui/ui-loops.js,"rematch,cooldowns",line=856; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1733,TERM_ST3_1733,"не, хватит",Other,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=856; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1734,TERM_ST3_1734,ещё раз?,Other,Status,AsyncScene/Web/ui/ui-loops.js,"rematch,cooldowns",line=930; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1735,TERM_ST3_1735,давай по новой,Other,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=930; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1736,TERM_ST3_1736,не сдаюсь,Other,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=930; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1737,TERM_ST3_1737,реванш,Other,Status,AsyncScene/Web/ui/ui-loops.js,rematch,line=930; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1738,TERM_ST3_1738,коп,Other,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=970; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1739,TERM_ST3_1739,коп,Other,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=970; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1740,TERM_ST3_1740,"выбирай, за кого топишь: ",Other,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=1074; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1741,TERM_ST3_1741, или ,Other,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=1074; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1742,TERM_ST3_1742,"выбирай, за кого топишь.",Other,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=1075; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1743,CONCEPT_ESCAPE_ACTION,Толпа решает: свалить или остаться.,Button,ActionName,AsyncScene/Web/ui/ui-loops.js,"battle_ui,events_voting_crowd,escape",line=1080; canonConcept=CONCEPT_ESCAPE_ACTION; canonCategory=Button; STEP3_UI_TAXONOMY_V1
ST3_1744,TERM_ST3_1744,Тут ничья!!! ,ResultCard,Status,AsyncScene/Web/ui/ui-loops.js,general_interface,line=1081; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1745,TERM_ST3_1745,Система,ChatLine,Status,AsyncScene/Web/ui/ui-loops.js,chat_ui,line=1082; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1746,CONCEPT_UNAVAILABLE_STATE,Лотерея отключена,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=52; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1747,CONCEPT_UNAVAILABLE_STATE,Лотерея отключена,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=53; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1748,TERM_ST3_1748,Цель игры,Other,BlockTitle,AsyncScene/Web/ui/ui-menu.js,general_interface,line=79; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1; taxonomyTextDriftResolvedFrom=Status; taxonomyTextDriftReason=forbidden_overlap_prevention
ST3_1749,TERM_ST3_1749,Цель игры,BlockTitle,BlockTitle,AsyncScene/Web/ui/ui-menu.js,general_interface,line=100; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1750,TERM_ST3_1750,Закрыть,Button,Button,AsyncScene/Web/ui/ui-menu.js,disabled_states,line=353; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1751,CONCEPT_UNAVAILABLE_STATE,Лотерея отключена,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=388; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1752,TERM_ST3_1752,Загрузка тренировки...,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=442; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1753,CONCEPT_ARGUMENT_TRAINING,Тренировка аргумента,Button,ActionName,AsyncScene/Web/ui/ui-menu.js,dm_ui,line=448; canonConcept=CONCEPT_ARGUMENT_TRAINING; canonCategory=Button; STEP3_UI_TAXONOMY_V1
ST3_1754,TERM_ST3_1754,"xp: 0, уровень: 0",Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=453; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1755,CONCEPT_COOLDOWN,Кулдаун до дня ${status.cooldownUntilDay} (ещё ${status.remainingDays || 0} дн.),Cooldown,CooldownLabel,AsyncScene/Web/ui/ui-menu.js,cooldowns,variables=status.cooldownUntilDay|status.remainingDays || 0; line=479; canonConcept=CONCEPT_COOLDOWN; canonCategory=Cooldown; STEP3_UI_TAXONOMY_V1
ST3_1756,CONCEPT_POINTS_CURRENCY,Не хватает 💰,ResourceName,ResourceName,AsyncScene/Web/ui/ui-menu.js,"economy_toasts,disabled_states",line=480; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1757,TERM_ST3_1757,Готово к тренировке,Status,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=481; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1758,TERM_ST3_1758,Тренинг недоступен.,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=488; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1759,TERM_ST3_1759,Статус тренинга недоступен.,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=496; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1760,CONCEPT_POINTS_CURRENCY,Тренировка аргумента (${price} 💰),ResourceName,ResourceName,AsyncScene/Web/ui/ui-menu.js,"dm_ui,price_caps,economy_toasts",variables=price; line=502; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_1761,CONCEPT_POINTS_CURRENCY,"Цена ${price} 💰 • ${status.canTrain ? ""доступно"" : formatCooldownText(status)}",ResourceName,ResourceName,AsyncScene/Web/ui/ui-menu.js,"training_econ04,price_caps,cooldowns,economy_toasts","variables=price|status.canTrain ? ""доступно"" : formatCooldownText(status); line=504; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_1762,TERM_ST3_1762,"XP ${xp}, уровень ${level}",Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,variables=xp|level; line=507; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1763,CONCEPT_COOLDOWN,"XP ${xp}, уровень ${level}, кулдаун до дня ${snap.cooldownUntilDay}",Cooldown,CooldownLabel,AsyncScene/Web/ui/ui-menu.js,cooldowns,variables=xp|level|snap.cooldownUntilDay; line=522; canonConcept=CONCEPT_COOLDOWN; canonCategory=Cooldown; STEP3_UI_TAXONOMY_V1
ST3_1764,CONCEPT_UNAVAILABLE_STATE,Лотерея отключена,Other,Status,AsyncScene/Web/ui/ui-menu.js,economy_toasts,line=608; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1765,CONCEPT_UNAVAILABLE_STATE,Недоступно.,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=621; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1766,TERM_ST3_1766,Рано. Дай паузу.,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=630; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1767,CONCEPT_UNAVAILABLE_STATE,Недоступно.,Other,Status,AsyncScene/Web/ui/ui-menu.js,general_interface,line=639; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_1768,TERM_ST3_1768,Ну… бывает.,Other,Status,AsyncScene/Web/ui/ui-menu.js,result_cards,line=674; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1769,TERM_ST3_1769,Не сегодня.,Other,Status,AsyncScene/Web/ui/ui-menu.js,result_cards,line=674; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1770,TERM_ST3_1770,Логично.,Other,Status,AsyncScene/Web/ui/ui-menu.js,result_cards,line=674; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1771,TERM_ST3_1771,Мимо.,Other,Status,AsyncScene/Web/ui/ui-menu.js,result_cards,line=674; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1772,TERM_ST3_1772,"Окей, повезло.",Other,Status,AsyncScene/Web/ui/ui-menu.js,result_cards,line=677; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_1773,TERM_ST3_1773,"Ладно, это было чисто.",Other,Status,AsyncScene/Web/ui/ui-menu.js,result_cards,line=677; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
