TERM_ID,category,currentText,screenOrFeature,sourceFile,sourceKeyOrFunction,triggerCondition,notes
ST3_1339,Hint,Отвали откроется на ⚡ 5.,general_interface,AsyncScene/Web/ui-old.js,hint,static_string,line=701
ST3_1340,EconomyReason,"${escapeHtml(b.attack.text)}<span class=""sub"">вброс</span>","escape,price_caps",AsyncScene/Web/ui-old.js,escapeHtml,dynamic_template,variables=escapeHtml(b.attack.text); line=717
ST3_1341,EconomyReason,"${escapeHtml(b.defense.text)}<span class=""sub"">ответка</span>","escape,price_caps",AsyncScene/Web/ui-old.js,escapeHtml,dynamic_template,variables=escapeHtml(b.defense.text); line=723
ST3_1342,Other,Разошлись на чиле.,general_interface,AsyncScene/Web/ui-old.js,res,static_string,line=747
ST3_1343,Button,Закрыть,"result_cards,disabled_states",AsyncScene/Web/ui-old.js,closeBtn,static_string,line=755
ST3_1344,BlockTitle,События (${active.length + rest.length}),events_voting_crowd,AsyncScene/Web/ui-old.js,if,dynamic_template,variables=active.length + rest.length; line=779
ST3_1345,Button,Закрыть лишнее,disabled_states,AsyncScene/Web/ui-old.js,btn,static_string,line=789
ST3_1346,Button,Очистить,general_interface,AsyncScene/Web/ui-old.js,if,static_string,line=797
ST3_1347,Cooldown,Готово,cooldowns,AsyncScene/Web/ui-old.js,Осталось,static_string,line=818
ST3_1348,Cooldown,Осталось: <b>${sec}s</b>,cooldowns,AsyncScene/Web/ui-old.js,Осталось,dynamic_template,variables=sec; line=818
ST3_1349,Other,Вписаться за ${e.a.name},events_voting_crowd,AsyncScene/Web/ui-old.js,b1,dynamic_template,variables=e.a.name; line=828
ST3_1350,Other,Вписаться за ${e.b.name},events_voting_crowd,AsyncScene/Web/ui-old.js,b2,dynamic_template,variables=e.b.name; line=834
ST3_1351,Other,Промолчу,general_interface,AsyncScene/Web/ui-old.js,b3,static_string,line=840
ST3_1352,ResourceName,"Помощь стоит 1 💰. Если твоя сторона выиграет, получишь 2.",economy_toasts,AsyncScene/Web/ui-old.js,rule,static_string,line=850
ST3_1353,Other,Событие закончилось. Площадь уже переключилась.,"chat_ui,events_voting_crowd",AsyncScene/Web/ui-old.js,res,static_string,line=857
ST3_1354,Button,Закрыть,"result_cards,disabled_states",AsyncScene/Web/ui-old.js,closeBtn,static_string,line=862
ST3_1355,EmptyState,Событий пока нет. Но чат живет сам по себе.,"chat_ui,events_voting_crowd,empty_states",AsyncScene/Web/ui-old.js,empty,static_string,line=882
ST3_1356,SystemLine,Ты решил(а) не вписываться. Иногда это тоже ход.,events_voting_crowd,AsyncScene/Web/ui-old.js,pushSystem,static_string,line=895
ST3_1357,ResourceName,"Не хватает 💰, чтобы вписаться.","events_voting_crowd,economy_toasts,disabled_states",AsyncScene/Web/ui-old.js,pushSystem,static_string,line=901
ST3_1358,SystemLine,Ты вписался(ась) в событие. Теперь ждем исход.,events_voting_crowd,AsyncScene/Web/ui-old.js,pushSystem,static_string,line=910
ST3_1359,Other,Площадь,chat_ui,AsyncScene/Web/ui-old.js,id,static_string,line=916
ST3_1360,Other,Ночной бар,general_interface,AsyncScene/Web/ui-old.js,id,static_string,line=917
ST3_1361,Other,Аркада,general_interface,AsyncScene/Web/ui-old.js,id,static_string,line=918
ST3_1362,Other,Крыша,general_interface,AsyncScene/Web/ui-old.js,id,static_string,line=919
ST3_1363,Other,Локация: ${l.name},general_interface,AsyncScene/Web/ui-old.js,if,dynamic_template,variables=l.name; line=935
ST3_1364,SystemLine,Ты переместился(ась): ${l.name}.,general_interface,AsyncScene/Web/ui-old.js,pushSystem,dynamic_template,variables=l.name; line=936
ST3_1365,Other,Ставка 1-10,general_interface,AsyncScene/Web/ui-old.js,inp,static_string,line=962
ST3_1366,ResourceName,Не хватает 💰 на такую ставку.,"economy_toasts,disabled_states",AsyncScene/Web/ui-old.js,pushSystem,static_string,line=992
ST3_1367,BlockTitle,Ничья: ${me.name} [${me.influence || 0}] vs ${opp ? ,general_interface,AsyncScene/Web/ui-old.js,title,dynamic_template,variables=me.name|me.influence || 0; line=1028
ST3_1368,Other,Свернуть,general_interface,AsyncScene/Web/ui-old.js,remove,static_string,line=1046
ST3_1369,Other,"Внимание. Похоже, тут бандит. В конфликт лучше не лезть: смывайтесь или отшивайте, если можете.",reports_cop_flow,AsyncScene/Web/ui-old.js,if,static_string,line=1073
ST3_1370,ResourceName,"Внимание. Похоже, тут гопник. Лучше смыться или отшить: иначе утащит 💰.",economy_toasts,AsyncScene/Web/ui-old.js,if,static_string,line=1074
ST3_1371,Other,Баттл на площади: ${a.name} [${a.influence || 0}] vs ${b.name} [${b.influence || 0}],battle_ui,AsyncScene/Web/ui-old.js,title,dynamic_template,variables=a.name|a.influence || 0|b.name|b.influence || 0; line=1134
ST3_1372,ResourceName,${w.name} победил(а). Ты поднял(а) +2 💰.,economy_toasts,AsyncScene/Web/ui-old.js,if,dynamic_template,variables=w.name; line=1182
ST3_1373,EmptyState,${w.name} победил(а). Ты не поднял(а) ничего.,empty_states,AsyncScene/Web/ui-old.js,if,dynamic_template,variables=w.name; line=1184
ST3_1374,Other,${w.name} победил(а).,general_interface,AsyncScene/Web/ui-old.js,literal_at_line,dynamic_template,variables=w.name; line=1187
ST3_1375,Other,Локация: Площадь,chat_ui,AsyncScene/Web/ui-old.js,if,static_string,line=1219
ST3_1376,Other,Площадь,chat_ui,AsyncScene/Web/ui-old.js,if,static_string,line=1222
ST3_1377,ChatLine,Мемолог,chat_ui,AsyncScene/Web/ui-old.js,pushChat,static_string,line=1241
ST3_1378,ChatLine,ну че кто первый вбросит,chat_ui,AsyncScene/Web/ui-old.js,pushChat,static_string,line=1241
ST3_1379,ChatLine,Троль,chat_ui,AsyncScene/Web/ui-old.js,pushChat,static_string,line=1242
ST3_1380,ChatLine,ща всех вынесу,chat_ui,AsyncScene/Web/ui-old.js,pushChat,static_string,line=1242
ST3_1381,Other,Свернуть,general_interface,AsyncScene/Web/ui-old.js,remove,static_string,line=1279
ST3_1382,Other,Развернуть,general_interface,AsyncScene/Web/ui-old.js,add,static_string,line=1282
ST3_1383,Button,Закрыть,disabled_states,AsyncScene/Web/ui-old.js,btnLottery,static_string,line=1299
ST3_1384,Button,Закрыть,disabled_states,AsyncScene/Web/ui-old.js,if,static_string,line=1301
ST3_1385,Other,Коп,dm_ui,AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1343
ST3_1386,Other,Совет: распознавайте гопника и бандита по стилю сообщений. Они провоцируют и давят.,"dm_ui,reports_cop_flow",AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1343
ST3_1387,Other,Коп,dm_ui,AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1344
ST3_1388,Toast,"Лучше не вступать в конфликт. Гопник утащит 💰, бандит обнулит. Безопаснее смыться или отшить, если можете.","dm_ui,reports_cop_flow,economy_toasts",AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1344
ST3_1389,Other,"ты че, самый смелый? ща разберемся",dm_ui,AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1352
ST3_1390,Other,"слыш, не умничай, выходи на баттл","battle_ui,dm_ui",AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1352
ST3_1391,DMLine,"${S.me.name} написал(а) в личку ${target ? target.name : ""кому-то""}.",dm_ui,AsyncScene/Web/ui-old.js,pushSystem,dynamic_template,"variables=S.me.name|target ? target.name : ""кому-то""; line=1373"
ST3_1392,Other,Коп,dm_ui,AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1397
ST3_1393,Status,Принято. ${suspect.name} отмечен(а).,"dm_ui,success_fail_states",AsyncScene/Web/ui-old.js,dmPushLine,dynamic_template,variables=suspect.name; line=1397
ST3_1394,Other,Коп,dm_ui,AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1401
ST3_1395,Other,Ложный вызов. Штраф оформлен.,"dm_ui,economy_toasts",AsyncScene/Web/ui-old.js,dmPushLine,static_string,line=1401
ST3_1396,Status,Результат готов.,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=453
ST3_1397,Other,чил,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=459
ST3_1398,Other,нич,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=460
ST3_1399,Other,побед,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=463
ST3_1400,Other,пораж,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=466
ST3_1401,Other,проиг,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=466
ST3_1402,Status,Результат готов.,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=480
ST3_1403,Status,Результат готов.,battle_ui,AsyncScene/Web/ui/ui-battles.js,catch,static_string,line=482
ST3_1404,Other,побед,"battle_ui,result_cards",AsyncScene/Web/ui/ui-battles.js,win,static_string,line=487
ST3_1405,Other,пораж,"battle_ui,result_cards",AsyncScene/Web/ui/ui-battles.js,lose,static_string,line=488
ST3_1406,Other,проиг,"battle_ui,result_cards",AsyncScene/Web/ui/ui-battles.js,lose,static_string,line=488
ST3_1407,Other,нич,"battle_ui,result_cards",AsyncScene/Web/ui/ui-battles.js,draw,static_string,line=489
ST3_1408,Button,Аргумент оппонента,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,labels,static_string,line=791
ST3_1409,Button,Мой контраргумент,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,labels,static_string,line=791
ST3_1410,Other,чил,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=952
ST3_1411,Button,Реванш,"battle_ui,rematch",AsyncScene/Web/ui/ui-battles.js,rematchBtn,static_string,line=964
ST3_1412,Error,Пойнтов не хватает.,"battle_ui,economy_toasts,disabled_states",AsyncScene/Web/ui/ui-battles.js,statToast,static_string,line=1072
ST3_1413,Other,Реванш уже запрошен.,"battle_ui,rematch,economy_toasts",AsyncScene/Web/ui/ui-battles.js,toast,static_string,line=1076
ST3_1414,Error,Пока нельзя: баттл ещё не завершён.,"battle_ui,cooldowns,economy_toasts,disabled_states",AsyncScene/Web/ui/ui-battles.js,toast,static_string,line=1080
ST3_1415,Other,Баттл не найден.,"battle_ui,economy_toasts",AsyncScene/Web/ui/ui-battles.js,toast,static_string,line=1084
ST3_1416,Error,Не хватает пойнтов.,"battle_ui,economy_toasts,disabled_states",AsyncScene/Web/ui/ui-battles.js,msg,static_string,line=1201
ST3_1417,Error,Не хватает пойнтов.,"battle_ui,economy_toasts,disabled_states",AsyncScene/Web/ui/ui-battles.js,msg,static_string,line=1220
ST3_1418,Other,Этот мув не зашёл.,battle_ui,AsyncScene/Web/ui/ui-battles.js,setInlineNote,static_string,line=1229
ST3_1419,Other,Отвали,battle_ui,AsyncScene/Web/ui/ui-battles.js,canFreeOff,static_string,line=1278
ST3_1420,Error,С мафиози так нельзя. Только смыться.,"battle_ui,disabled_states",AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1293
ST3_1421,Button,Свалить от всех,"battle_ui,escape",AsyncScene/Web/ui/ui-battles.js,costs,static_string,line=1306
ST3_1422,Error,Пойнтов не хватает.,"battle_ui,economy_toasts,disabled_states",AsyncScene/Web/ui/ui-battles.js,msg,static_string,line=1315
ST3_1423,Button,Развернуть,battle_ui,AsyncScene/Web/ui/ui-battles.js,btnMax,static_string,line=1439
ST3_1424,Button,Стандартный размер,battle_ui,AsyncScene/Web/ui/ui-battles.js,btnMed,static_string,line=1440
ST3_1425,BlockTitle,Баттлы,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1447
ST3_1426,Other,Вызвать,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1559
ST3_1427,Button,Вызвать,battle_ui,AsyncScene/Web/ui/ui-battles.js,inviteBtn,static_string,line=1562
ST3_1428,Other,Баттл!,battle_ui,AsyncScene/Web/ui/ui-battles.js,appendChild,static_string,line=1577
ST3_1429,ChatLine,Ник. Как в чате.,"chat_ui,battle_ui",AsyncScene/Web/ui/ui-battles.js,input,static_string,line=1588
ST3_1430,Button,Баттл!,battle_ui,AsyncScene/Web/ui/ui-battles.js,battleBtn,static_string,line=1627
ST3_1431,Other,Выбери игрока.,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1633
ST3_1432,Other,Выбери игрока.,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1634
ST3_1433,Other,Такого нет.,"battle_ui,economy_toasts",AsyncScene/Web/ui/ui-battles.js,showStatToast,static_string,line=1650
ST3_1434,Cooldown,Подожди немного.,"battle_ui,cooldowns,economy_toasts",AsyncScene/Web/ui/ui-battles.js,showStatToast,static_string,line=1659
ST3_1435,BlockTitle,Служба безопасности блокирует баттл.${blockerText ? ,battle_ui,AsyncScene/Web/ui/ui-battles.js,msg,dynamic_template,line=1677
ST3_1436,Error,Пойнтов не хватает.,"battle_ui,economy_toasts,disabled_states",AsyncScene/Web/ui/ui-battles.js,showStatToast,static_string,line=1683
ST3_1437,Other,Баттл!,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1810
ST3_1438,Hint,Никто не вызывает. Тишина.,battle_ui,AsyncScene/Web/ui/ui-battles.js,hint,static_string,line=1887
ST3_1439,Other,Кто-то,battle_ui,AsyncScene/Web/ui/ui-battles.js,oppName,static_string,line=1902
ST3_1440,Other,Бери контраргумент,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1973
ST3_1441,Other,Бери аргумент,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1974
ST3_1442,Other,Отвалить?,battle_ui,AsyncScene/Web/ui/ui-battles.js,mode,static_string,line=1977
ST3_1443,Button,Свалить?,"battle_ui,escape",AsyncScene/Web/ui/ui-battles.js,mode,static_string,line=1977
ST3_1444,Other,Бери аргумент,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,if,static_string,line=1980
ST3_1445,Button,Отвалить,"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,voteLabelA,static_string,line=1990
ST3_1446,Button,Свалить,"battle_ui,events_voting_crowd,escape",AsyncScene/Web/ui/ui-battles.js,voteLabelA,static_string,line=1990
ST3_1447,Button,Останься,"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,voteLabelB,static_string,line=1991
ST3_1448,Button,Остаться,"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,voteLabelB,static_string,line=1991
ST3_1449,Button,"<div class=""kpill""><strong>${voteLabelA} — толпа решает</strong></div>","battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,ttl,dynamic_template,variables=voteLabelA; line=1997
ST3_1450,Hint,Голосование идёт. Ты только смотришь.,"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,voteHint,static_string,line=2014
ST3_1451,EconomyReason,Голоса: ${raw.total}/${cap},"battle_ui,events_voting_crowd,price_caps",AsyncScene/Web/ui/ui-battles.js,Голоса,dynamic_template,variables=raw.total|cap; line=2067
ST3_1452,Other,Голоса: ${raw.total},"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,Голоса,dynamic_template,variables=raw.total; line=2067
ST3_1453,Other,Таймер: ${timerState.seconds}с,battle_ui,AsyncScene/Web/ui/ui-battles.js,Таймер,dynamic_template,variables=timerState.seconds; line=2076
ST3_1454,Other,Голосование идёт,"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,Таймер,static_string,line=2076
ST3_1455,Other,"Всё, финал.",battle_ui,AsyncScene/Web/ui/ui-battles.js,resLine,static_string,line=2132
ST3_1456,Button,Закрыть,"battle_ui,result_cards,disabled_states",AsyncScene/Web/ui/ui-battles.js,closeBtn,static_string,line=2141
ST3_1457,ResultCard,"<div class=""kpill""><strong>Толпа решает</strong></div>","battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,ttl,static_string,line=2223
ST3_1458,Hint,Голосование идёт. Ты только смотришь.,"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,voteHint,static_string,line=2241
ST3_1459,Hint,Голосование идёт.,"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,voteHint,static_string,line=2241
ST3_1460,Other,Голосование идёт,"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,timerLine,static_string,line=2246
ST3_1461,Other,Ты,battle_ui,AsyncScene/Web/ui/ui-battles.js,n,static_string,line=2262
ST3_1462,Other,Игрок,battle_ui,AsyncScene/Web/ui/ui-battles.js,n,static_string,line=2267
ST3_1463,EconomyReason,Голоса: ${raw.total}/${cap},"battle_ui,events_voting_crowd,price_caps",AsyncScene/Web/ui/ui-battles.js,Голоса,dynamic_template,variables=raw.total|cap; line=2315
ST3_1464,Other,Голоса: ${raw.total},"battle_ui,events_voting_crowd",AsyncScene/Web/ui/ui-battles.js,Голоса,dynamic_template,variables=raw.total; line=2315
ST3_1465,Other,"Всё, финал.",battle_ui,AsyncScene/Web/ui/ui-battles.js,resLine,static_string,line=2375
ST3_1466,Button,Закрыть,"battle_ui,result_cards,disabled_states",AsyncScene/Web/ui/ui-battles.js,closeBtn,static_string,line=2384
ST3_1467,Button,Недоступно,battle_ui,AsyncScene/Web/ui/ui-battles.js,buttons,static_string,line=2420
ST3_1468,Other,"Вброс: ${String(b.attack.text || """")}",battle_ui,AsyncScene/Web/ui/ui-battles.js,String,dynamic_template,"variables=String(b.attack.text || """"); line=2431"
ST3_1469,Hint,Ответь кто.,battle_ui,AsyncScene/Web/ui/ui-battles.js,who,static_string,line=2439
ST3_1470,Hint,Ответь где.,battle_ui,AsyncScene/Web/ui/ui-battles.js,where,static_string,line=2440
ST3_1471,Hint,Ответь про кого.,battle_ui,AsyncScene/Web/ui/ui-battles.js,about,static_string,line=2441
ST3_1472,Hint,Ответь да или нет.,battle_ui,AsyncScene/Web/ui/ui-battles.js,yn,static_string,line=2442
ST3_1473,Hint,Ответь ...,battle_ui,AsyncScene/Web/ui/ui-battles.js,msg,static_string,line=2444
ST3_1474,Other,да/нет,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=2490
ST3_1475,Other,да-нет,battle_ui,AsyncScene/Web/ui/ui-battles.js,if,static_string,line=2490
ST3_1476,Hint,Ответь кто.,battle_ui,AsyncScene/Web/ui/ui-battles.js,who,static_string,line=2565
ST3_1477,Hint,Ответь где.,battle_ui,AsyncScene/Web/ui/ui-battles.js,where,static_string,line=2566
ST3_1478,Hint,Ответь про кого.,battle_ui,AsyncScene/Web/ui/ui-battles.js,about,static_string,line=2567
ST3_1479,Hint,Ответь да или нет.,battle_ui,AsyncScene/Web/ui/ui-battles.js,yn,static_string,line=2568
ST3_1480,Hint,Ответь ...,battle_ui,AsyncScene/Web/ui/ui-battles.js,msg,static_string,line=2570
ST3_1481,ResourceName,Уйти за 1💰,"battle_ui,economy_toasts",AsyncScene/Web/ui/ui-battles.js,appendChild,static_string,line=2602
ST3_1482,Button,Уйти за 1💰,"battle_ui,economy_toasts",AsyncScene/Web/ui/ui-battles.js,leaveBtn,static_string,line=2608
ST3_1483,Button,"−1⭐, при успехе +1⭐",battle_ui,AsyncScene/Web/ui/ui-battles.js,leaveBtn,static_string,line=2609
ST3_1484,Hint,Ответь кто.,battle_ui,AsyncScene/Web/ui/ui-battles.js,who,static_string,line=2728
ST3_1485,Hint,Ответь где.,battle_ui,AsyncScene/Web/ui/ui-battles.js,where,static_string,line=2729
ST3_1486,Hint,Ответь про кого.,battle_ui,AsyncScene/Web/ui/ui-battles.js,about,static_string,line=2730
ST3_1487,Hint,Ответь да или нет.,battle_ui,AsyncScene/Web/ui/ui-battles.js,yn,static_string,line=2731
ST3_1488,Hint,Ответь ...,battle_ui,AsyncScene/Web/ui/ui-battles.js,msg,static_string,line=2733
ST3_1489,Other,"−1⭐, при успехе +1⭐",battle_ui,AsyncScene/Web/ui/ui-battles.js,t,static_string,line=2800
ST3_1490,Other,Отвали,battle_ui,AsyncScene/Web/ui/ui-battles.js,off,static_string,line=2811
ST3_1491,Toast,Откроется на ⚡5,battle_ui,AsyncScene/Web/ui/ui-battles.js,msg,static_string,line=2830
ST3_1492,Other,Недоступно.,battle_ui,AsyncScene/Web/ui/ui-battles.js,appendChild,static_string,line=2851
ST3_1493,Other,Аргумент оппонента,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,opponent,static_string,line=2869
ST3_1494,Other,Мой контраргумент,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,opponent,static_string,line=2869
ST3_1495,Other,Его аргумент,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,opponent,static_string,line=2870
ST3_1496,Other,Мой контраргумент,"battle_ui,dm_ui",AsyncScene/Web/ui/ui-battles.js,opponent,static_string,line=2870
ST3_1497,Button,Закрыть,"battle_ui,result_cards,disabled_states",AsyncScene/Web/ui/ui-battles.js,closeBtn,static_string,line=2892
ST3_1498,ResourceName,${name} 💰${pts} [${inf}],"battle_ui,economy_toasts",AsyncScene/Web/ui/ui-battles.js,inf,dynamic_template,variables=name|pts|inf; line=2969
ST3_1499,Other,Площадь,chat_ui,AsyncScene/Web/ui/ui-boot.js,id,static_string,line=106
ST3_1500,Other,Ночной бар,general_interface,AsyncScene/Web/ui/ui-boot.js,id,static_string,line=107
ST3_1501,Other,Аркада,general_interface,AsyncScene/Web/ui/ui-boot.js,id,static_string,line=108
ST3_1502,Other,Крыша,general_interface,AsyncScene/Web/ui/ui-boot.js,id,static_string,line=109
ST3_1503,Other,Твой ник,general_interface,AsyncScene/Web/ui/ui-boot.js,literal_at_line,static_string,line=143
ST3_1504,Other,Скрыть,general_interface,AsyncScene/Web/ui/ui-boot.js,remove,static_string,line=211
ST3_1505,Other,Развернуть,general_interface,AsyncScene/Web/ui/ui-boot.js,add,static_string,line=214
ST3_1506,Other,Локация: ${l.name},general_interface,AsyncScene/Web/ui/ui-boot.js,if,dynamic_template,variables=l.name; line=250
ST3_1507,Other,Ты переместился(ась): ${l.name}.,general_interface,AsyncScene/Web/ui/ui-boot.js,if,dynamic_template,variables=l.name; line=251
ST3_1508,Other,Игрок${Math.floor(Math.random() * 999)},general_interface,AsyncScene/Web/ui/ui-boot.js,floor,dynamic_template,variables=Math.floor(Math.random() * 999); line=455
ST3_1509,Other,Коп,dm_ui,AsyncScene/Web/ui/ui-boot.js,dmPushLine,static_string,line=508
ST3_1510,Other,Совет: распознавайте токсика и бандита по стилю сообщений.,"dm_ui,reports_cop_flow",AsyncScene/Web/ui/ui-boot.js,dmPushLine,static_string,line=508
ST3_1511,Other,Коп,dm_ui,AsyncScene/Web/ui/ui-boot.js,dmPushLine,static_string,line=509
ST3_1512,Other,Лучше не ввязываться. Это рискованно.,dm_ui,AsyncScene/Web/ui/ui-boot.js,dmPushLine,static_string,line=509
ST3_1513,Other,"ты че, самый смелый? ща разберемся",dm_ui,AsyncScene/Web/ui/ui-boot.js,dmPushLine,static_string,line=516
ST3_1514,Other,"слыш, не умничай, выходи на баттл","battle_ui,dm_ui",AsyncScene/Web/ui/ui-boot.js,dmPushLine,static_string,line=516
ST3_1515,DMLine,"${S.me.name} написал(а) в личку ${target ? target.name : ""кому-то""}.",dm_ui,AsyncScene/Web/ui/ui-boot.js,if,dynamic_template,"variables=S.me.name|target ? target.name : ""кому-то""; line=525"
ST3_1516,Other,Локация: Площадь,chat_ui,AsyncScene/Web/ui/ui-boot.js,if,static_string,line=660
ST3_1517,Other,Площадь,chat_ui,AsyncScene/Web/ui/ui-boot.js,if,static_string,line=663
ST3_1518,SystemLine,${name} пришел(а) на площадь.,chat_ui,AsyncScene/Web/ui/ui-boot.js,pushSystem,dynamic_template,variables=name; line=689
ST3_1519,ChatLine,площадь,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=148
ST3_1520,ChatLine,переулок,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=148
ST3_1521,ChatLine,уголок,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=148
ST3_1522,ChatLine,набережная,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=148
ST3_1523,ChatLine,метро,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=148
ST3_1524,ChatLine,двор,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=148
ST3_1525,ChatLine,мирка,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=158
ST3_1526,ChatLine,кай,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=158
ST3_1527,ChatLine,рин,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=158
ST3_1528,ChatLine,юна,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=158
ST3_1529,ChatLine,сора,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=158
ST3_1530,ChatLine,алекс,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=158
ST3_1531,ChatLine,сен,chat_ui,AsyncScene/Web/ui/ui-chat.js,pick,static_string,line=158
ST3_1532,Button,система,chat_ui,AsyncScene/Web/ui/ui-chat.js,label,static_string,line=392
ST3_1533,Button,Система,chat_ui,AsyncScene/Web/ui/ui-chat.js,label,static_string,line=392
ST3_1534,Button,"${escapeHtml(label || ""Система"")}","chat_ui,escape,price_caps",AsyncScene/Web/ui/ui-chat.js,escapeHtml,dynamic_template,"variables=escapeHtml(label || ""Система""); line=393"
ST3_1535,ResultCard,Между Иваном [12] и Токсиком [9] возникла ничья. Решает толпа.,"chat_ui,events_voting_crowd,reports_cop_flow",AsyncScene/Web/ui/ui-chat.js,output,static_string,line=431
ST3_1536,ResultCard,Между ${a} и ${b} возникла ничья. Решает толпа.,"chat_ui,events_voting_crowd",AsyncScene/Web/ui/ui-chat.js,b,dynamic_template,variables=a|b; line=436
ST3_1537,ChatLine,${a} вызывает ${b} на баттл.,"chat_ui,battle_ui",AsyncScene/Web/ui/ui-chat.js,b,dynamic_template,variables=a|b; line=445
ST3_1538,ChatLine,Система,chat_ui,AsyncScene/Web/ui/ui-chat.js,name,static_string,line=743
ST3_1539,ResourceName, 💰${Number.isFinite(pts) ? pts : 0},economy_toasts,AsyncScene/Web/ui/ui-core.js,isFinite,dynamic_template,variables=Number.isFinite(pts) ? pts : 0; line=151
ST3_1540,Other,Имя [12],general_interface,AsyncScene/Web/ui/ui-core.js,text,static_string,line=196
ST3_1541,BlockTitle,Передача пойнтов: пока недоступна.,"p2p,economy_toasts",AsyncScene/Web/ui/ui-core.js,P2P_BACKLOG_TITLE,static_string,line=264
ST3_1542,EconomyReason,Причина: анти-абуз и баланс.,p2p,AsyncScene/Web/ui/ui-core.js,P2P_BACKLOG_REASON,static_string,line=265
ST3_1543,Other,Передача пока отключена из-за анти-абуза и баланса.,p2p,AsyncScene/Web/ui/ui-core.js,P2P_BACKLOG_EXPLAIN,static_string,line=266
ST3_1544,Other,Почему?,general_interface,AsyncScene/Web/ui/ui-core.js,explain,static_string,line=284
ST3_1545,Other,Ты,general_interface,AsyncScene/Web/ui/ui-core.js,name,static_string,line=328
ST3_1546,Other,абсолютные,general_interface,AsyncScene/Web/ui/ui-core.js,if,static_string,line=336
ST3_1547,Other,мощные,general_interface,AsyncScene/Web/ui/ui-core.js,if,static_string,line=337
ST3_1548,Other,сильные,general_interface,AsyncScene/Web/ui/ui-core.js,if,static_string,line=338
ST3_1549,Other,слабые,general_interface,AsyncScene/Web/ui/ui-core.js,key,static_string,line=339
ST3_1550,Other,очень скромный,general_interface,AsyncScene/Web/ui/ui-core.js,Y1,static_string,line=389
